date,high,open,close,low,amount,vol
20090125,849.5,7.25,830.75,810.75,0.516129032,38.75
20090126,847.5,8.5,839.25,831.25,0.492307692,16.25
20090127,876,32.25,871.5,837.75,0.882352941,38.25
20090128,871.75,-28.75,842.75,840.25,0.079365079,31.5
20090129,849,-20.25,822.5,817.5,0.158730159,31.5
20090201,827.5,-1.25,821.25,806.25,0.705882353,21.25
20090202,839.75,10.25,831.5,816,0.652631579,23.75
20090203,849.5,-1.75,829.75,826,0.159574468,23.5
20090204,849,10.75,840.5,816.75,0.736434109,32.25
20090205,869.25,27.25,867.75,836.75,0.953846154,32.5
20090208,873,-2.75,865,852.75,0.604938272,20.25
20090209,866,-38,827,819.5,0.161290323,46.5
20090210,836.25,4.5,831.5,819.5,0.71641791,16.75
20090211,836.75,4,835.5,805.5,0.96,31.25
20090212,840.5,-15.5,820,818.75,0.057471264,21.75
20090215,818.75,-34.5,785.5,785.5,0,33.25
20090217,796.25,-6,779.5,776.5,0.151898734,19.75
20090218,796.75,0,779.5,775,0.206896552,21.75
20090219,779.5,-10,769.5,752.5,0.62962963,27
20090222,786.5,-24.5,745,739.75,0.112299465,46.75
20090223,774.75,23.75,768.75,743.25,0.80952381,31.5
20090224,779.5,-7.25,761.5,751.25,0.362831858,28.25
20090225,779,-9.5,752,750.25,0.060869565,28.75
20090226,756,-17.75,734.25,729.5,0.179245283,26.5
20090301,733.75,-28.75,705.5,698.75,0.192857143,35
20090302,715.25,-16,689.5,688.75,0.028301887,26.5
20090303,723.75,19,708.5,681.5,0.639053254,42.25
20090304,711.75,-22.5,686,676.25,0.274647887,35.5
20090305,699.25,1.75,687.75,665.75,0.656716418,33.5
20090308,694.75,-11.75,676,670.75,0.21875,24
20090309,721.75,40,716,673.25,0.881443299,48.5
20090310,732.5,4.5,720.5,712,0.414634146,20.5
20090311,753,31,751.5,711.25,0.964071856,41.75
20090312,758.25,3,754.5,739,0.805194805,19.25
20090315,771.5,-0.5,754,746.25,0.306930693,25.25
20090316,777,21.25,775.25,746,0.943548387,31
20090317,800.5,16.25,791.5,761.75,0.767741935,38.75
20090318,801.5,-11.5,780,777.25,0.113402062,24.25
20090319,785.5,-16,764,761.5,0.104166667,24
20090322,821,53.25,817.25,765.5,0.932432432,55.5
20090323,820,-13.75,803.5,801.25,0.12,18.75
20090324,823.5,4.75,808.25,787,0.582191781,36.5
20090325,830.5,19,827.25,807.25,0.860215054,23.25
20090326,830,-11.25,816,809.5,0.317073171,20.5
20090329,815.25,-31.75,784.25,775.5,0.220125786,39.75
20090330,807,10.5,794.75,784,0.467391304,23
20090331,810.25,14.5,809.25,779,0.968,31.25
20090401,842.25,26.25,835.5,807.25,0.807142857,35
20090402,844.5,5,840.5,822.75,0.816091954,21.75
20090405,848,-10,830.5,818.75,0.401709402,29.25
20090406,833.75,-16.5,814,810.75,0.141304348,23
20090407,825.25,8.5,822.5,802.25,0.880434783,23
20090408,854.5,30,852.5,822.25,0.937984496,32.25
20090412,861.25,1.5,854,841.5,0.632911392,19.75
20090413,857.5,-13.75,840.25,836.25,0.188235294,21.25
20090414,850.5,8.25,848.5,831.5,0.894736842,19
20090415,867,13,861.5,840.25,0.794392523,26.75
20090416,872,5.25,866.75,853.75,0.712328767,18.25
20090419,865.5,-33.75,833,828.75,0.115646259,36.75
20090420,848.75,14.75,847.75,823,0.961165049,25.75
20090421,858.75,-10.75,837,835.25,0.074468085,23.5
20090422,850,11.75,848.75,831.25,0.933333333,18.75
20090423,868.75,17.75,866.5,841.5,0.917431193,27.25
20090426,865.75,-9.75,856.75,846.75,0.526315789,19
20090427,861.5,-5,851.75,838.5,0.576086957,23
20090428,879.25,17.25,869,849.25,0.658333333,30
20090429,887,1,870,864.5,0.244444444,22.5
20090430,878.25,6,876,862.5,0.857142857,15.75
20090503,904.75,26.75,902.75,876,0.930434783,28.75
20090504,905,0.75,903.5,893.5,0.869565217,11.5
20090505,918,13.75,917.25,891,0.972222222,27
20090506,929.5,-10.25,907,898,0.285714286,31.5
20090507,927.75,17.75,924.75,903,0.878787879,24.75
20090510,923,-15.75,909,905.75,0.188405797,17.25
20090511,915.25,-2.25,906.75,894,0.6,21.25
20090512,911.25,-21.5,885.25,880,0.168,31.25
20090513,896.75,4.25,889.5,878.75,0.597222222,18
20090514,895.5,-6.5,883,876.75,0.333333333,18.75
20090517,908.75,24,907,875.25,0.947761194,33.5
20090518,915.75,-0.5,906.5,903.5,0.244897959,12.25
20090519,923.5,-6.5,900,899.25,0.030927835,24.25
20090520,901,-11.25,888.75,877.75,0.47311828,23.25
20090521,896,-3.75,885,882,0.214285714,14
20090524,911,23.75,908.75,876.75,0.934306569,34.25
20090526,914,-16.25,892.5,890.5,0.085106383,23.5
20090527,908.75,12.5,905,886.25,0.833333333,22.5
20090528,927.75,13,918,902.25,0.617647059,25.5
20090531,947.25,21,939,916.5,0.731707317,30.75
20090601,949,3.5,942.5,934.5,0.551724138,14.5
20090602,945.75,-10.75,931.75,922.5,0.397849462,23.25
20090603,942,8.75,940.5,928,0.892857143,14
20090604,957.5,0,940.5,933.25,0.298969072,24.25
20090607,946.5,-1.75,938.75,925.5,0.630952381,21
20090608,947,0.75,939.5,934.25,0.411764706,12.75
20090609,955,1,940.5,927,0.482142857,28
20090610,956.5,1.5,942,936.75,0.265822785,19.75
20090611,942.75,-1.25,940.75,931.25,0.826086957,11.5
20090614,938.75,-21.25,919.5,915.25,0.180851064,23.5
20090615,924.75,-11.75,907.75,906.5,0.068493151,18.25
20090616,914.25,-2.5,905.25,899.25,0.4,15
20090617,917.75,8,913.25,903,0.694915254,14.75
20090618,923,2.5,915.75,910.75,0.408163265,12.25
20090621,919.25,-27.25,888.5,887.75,0.023809524,31.5
20090622,894.5,1.75,890.25,884.25,0.585365854,10.25
20090623,906.5,7.75,898,888.25,0.534246575,18.25
20090624,917.75,18.5,916.5,891,0.953271028,26.75
20090625,919,-2.5,914,908.5,0.523809524,10.5
20090628,924,7.25,921.25,907.25,0.835820896,16.75
20090629,926.25,-5.75,915.5,908.25,0.402777778,18
20090630,928.25,3.75,919.25,913.5,0.389830508,14.75
20090701,919.75,-26,893.25,892.75,0.018518519,27
20090702,896.25,2.25,895.5,882,0.947368421,14.25
20090706,898.25,-16.25,879.25,875.25,0.173913043,23
20090707,883.5,-5.5,873.75,865.25,0.465753425,18.25
20090708,884.5,5.25,879,873.75,0.488372093,10.75
20090709,880.25,-4.75,874.25,868.75,0.47826087,11.5
20090712,897.75,21.25,895.5,865.5,0.930232558,32.25
20090713,904,6,901.5,892.5,0.782608696,11.5
20090714,930.75,25.75,927.25,906.5,0.855670103,24.25
20090715,940.75,8.5,935.75,921,0.746835443,19.75
20090716,938.75,1.25,937,928,0.837209302,10.75
20090719,949.25,12,949,933.75,0.983870968,15.5
20090720,956.25,4.5,953.5,939.5,0.835820896,16.75
20090721,956.75,-4,949.5,943.5,0.452830189,13.25
20090722,976.5,19.5,969,948.75,0.72972973,27.75
20090723,979,8.75,977.75,962.5,0.924242424,16.5
20090726,984,2.25,980,969,0.733333333,15
20090727,981.5,-4,976,966,0.64516129,15.5
20090728,976,-1,975,964,0.916666667,12
20090729,994,7.25,982.25,973.5,0.426829268,20.5
20090730,990.5,2.25,984.5,978.25,0.510204082,12.25
20090802,1001.25,16.25,1000.75,982,0.974025974,19.25
20090803,1005,4,1004.75,992,0.980769231,13
20090804,1006.5,-4,1000.75,991.25,0.62295082,15.25
20090805,1007.75,-5.75,995,989.75,0.291666667,18
20090806,1016,11.5,1006.5,990,0.634615385,26
20090809,1007.75,1,1007.5,998.25,0.973684211,9.5
20090810,1010.75,-14.5,993,990,0.144578313,20.75
20090811,1011.25,9.25,1002.25,985.75,0.647058824,25.5
20090812,1015.25,11.25,1013.5,998,0.898550725,17.25
20090813,1015.75,-7.75,1005.75,992.25,0.574468085,23.5
20090816,1004.25,-27.5,978.25,975.5,0.095652174,28.75
20090817,990,11.25,989.5,976.25,0.963636364,13.75
20090818,998.75,7.5,997,976.75,0.920454545,22
20090819,1007.75,7.75,1004.75,994.25,0.777777778,13.5
20090820,1027,20.5,1025.25,996.5,0.942622951,30.5
20090823,1035,-0.75,1024.5,1021.25,0.236363636,13.75
20090824,1038,1.5,1026,1018.25,0.392405063,19.75
20090825,1032,0.75,1026.75,1020.25,0.553191489,11.75
20090826,1032.75,2.5,1029.25,1014.75,0.805555556,18
20090827,1038.75,-1.75,1027.5,1022,0.328358209,16.75
20090830,1031,-7.75,1019.75,1013.25,0.366197183,17.75
20090831,1027.75,-23.25,996.5,995.25,0.038461538,32.5
20090901,1001,-2.25,994.25,991,0.325,10
20090902,1004.25,7.5,1001.75,991.25,0.807692308,13
20090903,1016.25,12.25,1014,1000,0.861538462,16.25
20090906,1027,11,1025,1012.25,0.86440678,14.75
20090908,1036.25,7.5,1032.5,1018.75,0.785714286,17.5
20090909,1044,9.25,1041.75,1027.5,0.863636364,16.5
20090910,1043.75,-4.5,1037.25,1033.5,0.365853659,10.25
20090913,1045.25,6.25,1043.5,1025.5,0.911392405,19.75
20090914,1052,2.5,1046,1038.25,0.563636364,13.75
20090915,1064,17.5,1063.5,1044.5,0.974358974,19.5
20090916,1071.5,-0.75,1062.75,1056.25,0.426229508,15.25
20090917,1067.75,-1.75,1061,1056,0.425531915,11.75
20090920,1062.75,-0.5,1060.5,1051.5,0.8,11.25
20090921,1069.25,6.75,1067.25,1059.5,0.794871795,9.75
20090922,1075.75,-8.25,1059,1055.25,0.182926829,20.5
20090923,1064,-14.75,1044.25,1041,0.141304348,23
20090924,1049.5,-3.25,1041,1036.25,0.358490566,13.25
20090927,1061,18,1059,1035.75,0.920792079,25.25
20090928,1065.75,-4.25,1054.75,1053.25,0.12,12.5
20090929,1063.25,-1.75,1053,1041.5,0.528735632,21.75
20090930,1056,-25.5,1027.5,1024.5,0.095238095,31.5
20091001,1027.75,-5.75,1021.75,1012,0.619047619,15.75
20091004,1038.5,14.75,1036.5,1019.5,0.894736842,19
20091005,1056.75,12,1048.5,1035.5,0.611764706,21.25
20091006,1054.75,5,1053.5,1045.25,0.868421053,9.5
20091007,1067.25,10.25,1063.75,1053.25,0.75,14
20091008,1068.5,4.25,1068,1058.5,0.95,10
20091011,1076.75,3.5,1071.5,1067,0.461538462,9.75
20091012,1074.25,-2.75,1068.75,1063,0.511111111,11.25
20091013,1089.75,19,1087.75,1072.75,0.882352941,17
20091014,1093.25,2,1089.75,1080.5,0.725490196,12.75
20091015,1095.5,-7.75,1082,1077.5,0.25,18
20091018,1096.75,9,1091,1076.25,0.719512195,20.5
20091019,1099,-1.5,1089.5,1082,0.441176471,17
20091020,1098.5,-11.5,1078,1072.5,0.211538462,26
20091021,1092.25,12.75,1090.75,1070.25,0.931818182,22
20091022,1095.25,-13.75,1077,1071.5,0.231578947,23.75
20091025,1088.5,-10.5,1066.5,1061.25,0.19266055,27.25
20091026,1069.75,-6,1060.5,1057,0.274509804,12.75
20091027,1063,-22,1038.5,1038,0.02,25
20091028,1064,23,1061.5,1037.25,0.906542056,26.75
20091029,1062.75,-28.5,1033,1029.5,0.105263158,33.25
20091101,1049.5,6,1039,1026,0.553191489,23.5
20091102,1044,2.75,1041.75,1026.5,0.871428571,17.5
20091103,1058.5,5.25,1047,1040.75,0.352112676,17.75
20091104,1064,16.25,1063.25,1039,0.97,25
20091105,1069.5,3,1066.25,1053.5,0.796875,16
20091108,1092,25.5,1091.75,1065,0.990740741,27
20091109,1094.5,0.25,1092,1085,0.736842105,9.5
20091110,1103.25,4.25,1096.25,1091.25,0.416666667,12
20091111,1101,-9,1087.25,1082.5,0.256756757,18.5
20091112,1096,4.25,1091.5,1082.75,0.660377358,13.25
20091115,1112.25,14.75,1106.25,1091,0.717647059,21.25
20091116,1109,1.25,1107.5,1100,0.833333333,9
20091117,1110.75,1,1108.5,1100.75,0.775,10
20091118,1109.5,-14.25,1094.25,1086.5,0.336956522,23
20091119,1095,-4.25,1090,1083.5,0.565217391,11.5
20091122,1111.5,13.75,1103.75,1089,0.655555556,22.5
20091123,1107,-0.75,1103,1095,0.666666667,12
20091124,1111.25,6,1109,1102.25,0.75,9
20091125,1111.25,-19.5,1089.5,1067,0.508474576,44.25
20091129,1098,5.25,1094.75,1084.5,0.759259259,13.5
20091130,1111.75,13.75,1108.5,1092.25,0.833333333,19.5
20091201,1115.5,-0.5,1108,1104.25,0.333333333,11.25
20091202,1117,-10,1098,1097.5,0.025641026,19.5
20091203,1119,10,1108,1095.25,0.536842105,23.75
20091206,1110.75,-4.25,1103.75,1098.75,0.416666667,12
20091207,1107.5,-13.75,1090,1087.75,0.113924051,19.75
20091208,1097.5,5.5,1095.5,1085,0.84,12.5
20091209,1106.25,6.5,1102,1092.5,0.690909091,13.75
20091210,1105.5,1.25,1103.25,1096.25,0.756756757,9.25
20091213,1113,5.25,1108.5,1099.75,0.660377358,13.25
20091214,1111,-4.5,1104,1100.25,0.348837209,10.75
20091215,1112,1.75,1105.75,1103,0.305555556,9
20091216,1106.5,-11.5,1094.25,1090.75,0.222222222,15.75
20091217,1102.75,3.5,1097.75,1088.5,0.649122807,14.25
20091220,1113.25,10.5,1108.25,1096.5,0.701492537,16.75
20091221,1115.75,5.25,1113.5,1107.25,0.735294118,8.5
20091222,1120,2,1115.5,1111.25,0.485714286,8.75
20091223,1122.5,6.5,1122,1114.75,0.935483871,7.75
20091227,1126.25,1,1123,1117.5,0.628571429,8.75
20091228,1128.5,-1.25,1121.75,1120.5,0.15625,8
20091229,1122.5,0.25,1122,1113,0.947368421,9.5
20091230,1125.25,-11.25,1110.75,1109.75,0.064516129,15.5
20100103,1129.75,18,1128.75,1113.25,0.939393939,16.5
20100104,1133,3.5,1132.25,1125,0.90625,8
20100105,1135.5,0.75,1133,1127.25,0.696969697,8.25
20100106,1138.75,4.5,1137.5,1127,0.893617021,11.75
20100107,1141.75,4,1141.5,1131,0.976744186,10.75
20100110,1148,1,1142.5,1137.75,0.463414634,10.25
20100111,1143,-8.5,1134,1127.75,0.409836066,15.25
20100112,1145.25,7.5,1141.5,1129.25,0.765625,16
20100113,1147,3.75,1145.25,1138.25,0.8,8.75
20100114,1147.25,-13,1132.25,1127.5,0.240506329,19.75
20100117,1147,13.5,1145.75,1126.25,0.939759036,20.75
20100119,1146.5,-11.75,1134,1125.25,0.411764706,21.25
20100120,1139.25,-23,1111,1110.25,0.025862069,29
20100121,1115.75,-20,1091,1086.25,0.161016949,29.5
20100124,1103,1.5,1092.5,1089.75,0.20754717,13.25
20100125,1100,-5.25,1087.25,1081,0.328947368,19
20100126,1096.25,7.25,1094.5,1078.5,0.901408451,17.75
20100127,1103.5,-15.25,1079.25,1074.25,0.170940171,29.25
20100128,1093.25,-8.75,1070.5,1066.5,0.14953271,26.75
20100131,1086.5,15.75,1086.25,1068,0.986486486,18.5
20100201,1101.5,11,1097.25,1082,0.782051282,19.5
20100202,1100.25,-0.75,1096.5,1090.5,0.615384615,9.75
20100203,1098.25,-34.75,1061.75,1059.25,0.064102564,39
20100204,1065,-2,1059.75,1040.75,0.783505155,24.25
20100207,1068.5,-3.75,1056,1053,0.193548387,15.5
20100208,1077,10.25,1066.25,1054,0.532608696,23
20100209,1072.5,-3,1063.25,1056.25,0.430769231,16.25
20100210,1078,13.25,1076.5,1057.5,0.926829268,20.5
20100211,1079.75,2.5,1079,1060,0.962025316,19.75
20100214,1094,14.25,1093.25,1073.5,0.963414634,20.5
20100216,1100,6.25,1099.5,1092.5,0.933333333,7.5
20100217,1106.75,6,1105.5,1093,0.909090909,13.75
20100218,1111,0.75,1106.25,1092.5,0.743243243,18.5
20100221,1112.75,1.25,1107.5,1103.5,0.432432432,9.25
20100222,1112.75,-10.25,1097.25,1090.25,0.311111111,22.5
20100223,1105.5,6.25,1103.5,1092.5,0.846153846,13
20100224,1103.5,-1.25,1102.25,1084.5,0.934210526,19
20100225,1107.75,1.25,1103.5,1096.25,0.630434783,11.5
20100228,1115.5,11,1114.5,1104.25,0.911111111,11.25
20100301,1122.75,3,1117.5,1112.75,0.475,10
20100302,1125,1,1118.5,1115,0.35,10
20100303,1123.5,3.75,1122.25,1114,0.868421053,9.5
20100304,1138.75,14.25,1136.5,1121.5,0.869565217,17.25
20100307,1140.5,0.5,1137,1135,0.363636364,5.5
20100308,1145.25,3.5,1140.5,1131.5,0.654545455,13.75
20100309,1148,5.25,1145.75,1137.75,0.780487805,10.25
20100310,1151,4.75,1150.5,1138.5,0.96,12.5
20100311,1152,-4,1146.5,1142,0.45,10
20100314,1146.5,-0.75,1145.75,1136.5,0.925,10
20100315,1155.75,9,1154.75,1144.5,0.911111111,11.25
20100316,1165.5,6.25,1161,1154,0.608695652,11.5
20100317,1164,0.25,1161.25,1156.25,0.64516129,7.75
20100318,1165,-5,1156.25,1150.25,0.406779661,14.75
20100321,1163.25,5.75,1162,1146.75,0.924242424,16.5
20100322,1170.5,7.5,1169.5,1159,0.913043478,11.5
20100323,1170,-5,1164.5,1161,0.388888889,9
20100324,1176.5,-1.75,1162.75,1160.25,0.153846154,16.25
20100325,1169.75,0.75,1163.5,1156.5,0.528301887,13.25
20100328,1171,5.25,1168.75,1164,0.678571429,7
20100329,1173.75,0.75,1169.5,1164.25,0.552631579,9.5
20100330,1170.5,-4.25,1165.25,1161.25,0.432432432,9.25
20100331,1177.5,8.5,1173.75,1165.75,0.680851064,11.75
20100401,1178.75,-0.05,1173.7,1170.25,0.405882353,8.5
20100404,1183.75,9.3,1183,1174.5,0.918918919,9.25
20100405,1188,2.75,1185.75,1177.25,0.790697674,10.75
20100406,1186.25,-6.75,1179,1173.25,0.442307692,13
20100407,1185,4.75,1183.75,1171,0.910714286,14
20100408,1193,8.75,1192.5,1183,0.95,10
20100411,1198.5,0,1192.5,1190.75,0.225806452,7.75
20100412,1195.75,0.5,1193,1185,0.744186047,10.75
20100413,1207.25,13.5,1206.5,1194.5,0.941176471,12.75
20100414,1210.5,2,1208.5,1201,0.789473684,9.5
20100415,1208.5,-18.25,1190.25,1182.75,0.291262136,25.75
20100418,1196.5,5.25,1195.5,1179.75,0.940298507,16.75
20100419,1205.75,10,1205.5,1194,0.978723404,11.75
20100420,1209.5,-5,1200.5,1195,0.379310345,14.5
20100421,1207,1.25,1201.75,1186.25,0.746987952,20.75
20100422,1213.75,10.5,1212.25,1197.5,0.907692308,16.25
20100425,1216.75,-4,1208.25,1207.5,0.081081081,9.25
20100426,1210,-27.25,1181,1177.5,0.107692308,32.5
20100427,1192,9,1190,1176.75,0.868852459,15.25
20100428,1206.25,15.25,1205.25,1188,0.945205479,18.25
20100429,1208,-21.75,1183.5,1182.75,0.02970297,25.25
20100502,1202,15,1198.5,1183.75,0.808219178,18.25
20100503,1199.75,-26,1172.5,1164.25,0.232394366,35.5
20100504,1175,-8.5,1164,1154.75,0.456790123,20.25
20100505,1168.75,-41.5,1122.5,1056,0.589800443,112.75
20100506,1135.5,-15.5,1107,1090.75,0.363128492,44.75
20100509,1162,49.5,1156.5,1121.5,0.864197531,40.5
20100510,1169,-4.25,1152.25,1140.5,0.412280702,28.5
20100511,1171.25,17.5,1169.75,1141,0.950413223,30.25
20100512,1174.75,-13,1156.75,1153.75,0.142857143,21
20100513,1159.5,-21.5,1135.25,1123.75,0.321678322,35.75
20100516,1140.25,-0.75,1134.5,1112.75,0.790909091,27.5
20100517,1147.5,-15.75,1118.75,1115.25,0.108527132,32.25
20100518,1122.75,-8.75,1110,1098.75,0.46875,24
20100519,1116.5,-40,1070,1067.25,0.055837563,49.25
20100520,1088.75,14.5,1084.5,1051.25,0.886666667,37.5
20100523,1088.75,-13.5,1071,1070,0.053333333,18.75
20100524,1074.75,2,1073,1036.75,0.953947368,38
20100525,1089.5,-11.75,1061.25,1060.5,0.025862069,29
20100526,1103,39.75,1101,1055.5,0.957894737,47.5
20100527,1106.75,-12.5,1088.5,1083.25,0.223404255,23.5
20100530,1096,-19,1069.5,1068.5,0.036363636,27.5
20100601,1098.25,27.25,1096.75,1067.25,0.951612903,31
20100602,1105.25,6.75,1103.5,1090.75,0.879310345,14.5
20100603,1107.75,-37.5,1066,1059.25,0.139175258,48.5
20100606,1070.75,-18,1048,1047,0.042105263,23.75
20100607,1063.25,11.25,1059.25,1041.25,0.818181818,22
20100608,1077.75,-3.75,1055.5,1051.25,0.160377358,26.5
20100609,1087.75,28.25,1083.75,1052.25,0.887323944,35.5
20100610,1088.25,1.25,1085,1070.25,0.819444444,18
20100613,1101.75,1.25,1086.25,1084.25,0.114285714,17.5
20100614,1111.5,23,1109.25,1084.25,0.917431193,27.25
20100615,1114.75,0.25,1109.5,1100,0.644067797,14.75
20100616,1117.5,2.25,1111.75,1100.75,0.656716418,16.75
20100617,1116.75,-1.5,1110.25,1108.25,0.235294118,8.5
20100620,1129.5,0.25,1110.5,1103.25,0.276190476,26.25
20100621,1117,-20,1090.5,1089.5,0.036363636,27.5
20100622,1097.75,-3,1087.5,1080.25,0.414285714,17.5
20100623,1091,-17,1070.5,1066.5,0.163265306,24.5
20100624,1079.5,4.25,1074.75,1062.75,0.71641791,16.75
20100627,1079.75,-3.75,1071,1066.5,0.339622642,13.25
20100628,1074.75,-35.75,1035.25,1030.25,0.112359551,44.5
20100629,1044.5,-8.75,1026.5,1023,0.162790698,21.5
20100630,1029.75,-4.75,1021.75,1006,0.663157895,23.75
20100701,1032.5,-7.5,1014.25,1010.75,0.16091954,21.75
20100704,1038.5,10,1024.25,1002.75,0.601398601,35.75
20100706,1059.75,35,1059.25,1016.25,0.988505747,43.5
20100707,1068.5,7.75,1067,1054,0.896551724,14.5
20100708,1075,5.5,1072.5,1063.25,0.787234043,11.75
20100711,1077.25,4,1076.5,1065.5,0.936170213,11.75
20100712,1096,13.25,1089.75,1073,0.72826087,23
20100713,1099,1.25,1091,1083.5,0.483870968,15.5
20100714,1099.25,-0.5,1090.5,1076.25,0.619565217,23
20100715,1094.75,-27.5,1063,1059,0.111888112,35.75
20100718,1071,0.75,1063.75,1057,0.482142857,14
20100719,1080.75,16.25,1080,1050.75,0.975,30
20100720,1087.75,-16,1064,1061,0.112149533,26.75
20100721,1094.5,23.75,1087.75,1061.25,0.796992481,33.25
20100722,1101.5,12.75,1100.5,1084,0.942857143,17.5
20100725,1111.75,9,1109.5,1097,0.847457627,14.75
20100726,1118.75,1.5,1111,1106,0.392156863,12.75
20100727,1115.75,-9,1102,1099.25,0.166666667,16.5
20100728,1113,-5,1097,1088.75,0.340206186,24.25
20100729,1103.5,1.25,1098.25,1083.5,0.7375,20
20100801,1124.25,23.5,1121.75,1101.75,0.888888889,22.5
20100802,1122.75,-3.5,1118.25,1113.25,0.526315789,9.5
20100803,1126,6.25,1124.5,1112.25,0.890909091,13.75
20100804,1127.75,-1,1123.5,1115.5,0.653061224,12.25
20100805,1127,-4,1119.5,1103.75,0.677419355,23.25
20100808,1126.75,6,1125.5,1116.5,0.87804878,10.25
20100809,1125.75,-5.75,1119.75,1108.25,0.657142857,17.5
20100810,1119.75,-34.75,1085,1084.5,0.014184397,35.25
20100811,1087.5,-5.75,1079.25,1070.5,0.514705882,17
20100812,1089,-3.25,1076,1072.5,0.212121212,16.5
20100815,1081.5,1,1077,1066.25,0.704918033,15.25
20100816,1098.5,12,1089,1074.5,0.604166667,24
20100817,1098.5,-2.25,1086.75,1083.75,0.203389831,14.75
20100818,1095,-15.5,1071.25,1068.5,0.103773585,26.5
20100819,1076,-1,1070.25,1061.75,0.596491228,14.25
20100822,1080.25,-4.75,1065.5,1064.25,0.078125,16
20100823,1065.75,-15.75,1049.75,1044,0.264367816,21.75
20100824,1057.75,4.75,1054.5,1037,0.843373494,20.75
20100825,1061.75,-9.75,1044.75,1043,0.093333333,18.75
20100826,1064.5,19,1063.75,1037.25,0.972477064,27.25
20100829,1072.75,-18.75,1045,1044.5,0.017699115,28.25
20100830,1054.25,3.25,1048.25,1037.5,0.641791045,16.75
20100831,1082.5,33.5,1081.75,1050.75,0.976377953,31.75
20100901,1090.5,7.75,1089.5,1076.5,0.928571429,14
20100902,1104.5,14,1103.5,1086.25,0.945205479,18.25
20100905,1107.25,-12.25,1091.25,1089.75,0.085714286,17.5
20100907,1103,8,1099.25,1086.25,0.776119403,16.75
20100908,1112,3.25,1102.5,1096.75,0.37704918,15.25
20100909,1105.75,2.5,1105,1095.5,0.926829268,10.25
20100912,1119,11.25,1116.25,1108,0.75,11
20100913,1122.5,-0.5,1115.75,1110.25,0.448979592,12.25
20100914,1121.5,5,1120.75,1109,0.94,12.5
20100915,1124,1.75,1122.5,1112.75,0.866666667,11.25
20100916,1132.75,-2.75,1119.75,1117,0.174603175,15.75
20100919,1140.25,16.75,1136.5,1117,0.838709677,23.25
20100920,1144,-1.75,1134.75,1130.25,0.327272727,13.75
20100921,1140.25,-5,1129.75,1126.5,0.236363636,13.75
20100922,1134.5,-9.25,1120.5,1117.25,0.188405797,17.25
20100923,1144.5,22.75,1143.25,1118.5,0.951923077,26
20100926,1149.75,-5.5,1137.75,1137,0.058823529,12.75
20100927,1146,4,1141.75,1127.25,0.773333333,18.75
20100928,1146.75,-0.75,1141,1135.5,0.488888889,11.25
20100929,1153.5,-4.25,1136.75,1131.25,0.247191011,22.25
20100930,1146.5,5.5,1142.25,1134.5,0.645833333,12
20101003,1144,-7.5,1134.75,1127,0.455882353,17
20101004,1158.75,20,1154.75,1132.75,0.846153846,26
20101005,1160,1,1155.75,1151,0.527777778,9
20101006,1163.75,0.75,1156.5,1147.25,0.560606061,16.5
20101007,1164,4,1160.5,1145.5,0.810810811,18.5
20101010,1165,1.75,1162.25,1157.75,0.620689655,7.25
20101011,1169,2.25,1164.5,1151.75,0.739130435,17.25
20101012,1181,9.75,1174.25,1164.25,0.597014925,16.75
20101013,1180.75,-0.75,1173.5,1162.5,0.602739726,18.25
20101014,1180,1.5,1175,1163,0.705882353,17
20101017,1182.25,3.25,1178.25,1164.75,0.771428571,17.5
20101018,1179.5,-14.5,1163.75,1155.5,0.34375,24
20101019,1180,11,1174.75,1160.5,0.730769231,19.5
20101020,1186.25,1,1175.75,1167.25,0.447368421,19
20101021,1181.5,5,1180.75,1173.25,0.909090909,8.25
20101024,1193,2,1182.75,1180.5,0.18,12.5
20101025,1184.25,0,1182.75,1174,0.853658537,10.25
20101026,1186.25,-4,1178.75,1167.75,0.594594595,18.5
20101027,1187.5,0.5,1179.25,1173.5,0.410714286,14
20101028,1182.5,0.5,1179.75,1172,0.738095238,10.5
20101031,1192.75,3.25,1183,1173.75,0.486842105,19
20101101,1193.5,9.75,1192.75,1180.75,0.941176471,12.75
20101102,1198,4.5,1197.25,1179.5,0.959459459,18.5
20101103,1218.75,21.25,1218.5,1195.25,0.989361702,23.5
20101104,1224.5,3.5,1222,1212.5,0.791666667,12
20101107,1222.25,-2,1220,1214.75,0.7,7.5
20101108,1224.75,-9,1211,1206.25,0.256756757,18.5
20101109,1217,3,1214,1201.75,0.803278689,15.25
20101110,1213.75,-3,1211,1202,0.765957447,11.75
20101111,1211.75,-15.5,1195.5,1191.5,0.197530864,20.25
20101114,1205.75,0.25,1195.75,1192.5,0.245283019,13.25
20101115,1195.25,-21,1174.75,1171,0.154639175,24.25
20101116,1182,2.75,1177.5,1173.25,0.485714286,8.75
20101117,1199,20.25,1197.75,1177,0.943181818,22
20101118,1200,0.5,1198.25,1187.5,0.86,12.5
20101121,1206,-0.25,1198,1182.5,0.659574468,23.5
20101122,1197.75,-19.75,1178.25,1174.75,0.152173913,23
20101123,1197.5,18.25,1196.5,1175.5,0.954545455,22
20101124,1200.5,-13.25,1183.25,1182.5,0.041666667,18
20101128,1193.75,3.25,1186.5,1172.25,0.662790698,21.5
20101129,1188.25,-7,1179.5,1173,0.426229508,15.25
